area_Id,Post Office Name,ÊPincode,Districts Name,City Name,State
3661,Kundadam,Ê638702,Madurai,Madurai,Tamil Nadu
3662,Udiyur,Ê638703,Madurai,Madurai,Tamil Nadu
3663,Sankarandampalayam,Ê638706,Erode,Erode,Tamil Nadu
3664,Tayampalayam,Ê638710,Madurai,Madurai,Tamil Nadu
3665,Technical Teachers,Ê638710,Madurai,Madurai,Tamil Nadu
3666,Uttukuli,Ê638751,Madurai,Madurai,Tamil Nadu
3667,Uttukuli R S,Ê638752,Madurai,Madurai,Tamil Nadu
3668,Moperipalayam,Ê638802,Madurai,Madurai,Tamil Nadu
3669,Muperipalayam,Ê638802,Madurai,Madurai,Tamil Nadu
3670,Vadambacheri,Ê638806,Madurai,Madurai,Tamil Nadu
3671,Vellavaripudur,Ê638807,Madurai,Madurai,Tamil Nadu
3672,Chengapalli,Ê638812,Madurai,Madurai,Tamil Nadu
3673,Karur Bazaar,Ê639001,Madurai,Madurai,Tamil Nadu
3674,Karur H O,Ê639001,Madurai,Madurai,Tamil Nadu
3675,Karur R S,Ê639001,Madurai,Madurai,Tamil Nadu
3676,Karur West,Ê639001,Madurai,Madurai,Tamil Nadu
3677,Ramakrishnapuram,Ê639001,Theni,Theni,Tamil Nadu
3678,Sengundapuram,Ê639002,Madurai,Madurai,Tamil Nadu
3679,Vaiapurinagar,Ê639002,Madurai,Madurai,Tamil Nadu
3680,Tirumanilayur,Ê639003,Madurai,Madurai,Tamil Nadu
3681,Pasupathipalayam,Ê639004,Madurai,Madurai,Tamil Nadu
3682,Thanthonimalal,Ê639005,Madurai,Madurai,Tamil Nadu
3683,Vengamedue,Ê639006,Madurai,Madurai,Tamil Nadu
3684,Andanallur,Ê639101,Madurai,Madurai,Tamil Nadu
3685,Krishnarayapuram,Ê639102,Madurai,Krishnarayapuram,Tamil Nadu
3686,Kulumani,Ê639103,Madurai,Madurai,Tamil Nadu
3687,Kulittalai Bazaar,Ê639104,Madurai,Madurai,Tamil Nadu
3688,Kulittalai H O,Ê639104,Madurai,Madurai,Tamil Nadu
3689,Lalapet,Ê639105,Madurai,Madurai,Tamil Nadu
3690,Mahadanapuram Karur,Ê639106,Madurai,Madurai,Tamil Nadu
3691,Marudur,Ê639107,Cuddalore,Marudur,Tamil Nadu
3692,Mayanur,Ê639108,Madurai,Madurai,Tamil Nadu
3693,Moolapatti,Ê639109,Madurai,Madurai,Tamil Nadu
3694,Nungavaram,Ê639110,Madurai,Madurai,Tamil Nadu
3695,Paramathi,Ê639111,Madurai,Paramathi,Tamil Nadu
3696,Pettaivaithalai,Ê639112,Madurai,Madurai,Tamil Nadu
3697,Pugalur Sugar Factory,Ê639113,Madurai,Madurai,Tamil Nadu
3698,Tirupparaithurai,Ê639115,Madurai,Madurai,Tamil Nadu
3699,Vangal,Ê639116,Madurai,Madurai,Tamil Nadu
3700,Velayuthanpalayam,Ê639117,Madurai,Madurai,Tamil Nadu
3701,Velliyanai,Ê639118,Madurai,Madurai,Tamil Nadu
3702,Panjapatti,Ê639119,Madurai,Madurai,Tamil Nadu
3703,Vaigallur,Ê639120,Madurai,Madurai,Tamil Nadu
3704,Vangal East,Ê639121,Madurai,Madurai,Tamil Nadu
3705,Nanjaipugalur,Ê639144,Madurai,Madurai,Tamil Nadu
3706,Timmachipuram,Ê639147,Madurai,Madurai,Tamil Nadu
3707,Aravakurichi,Ê639201,Karur,Aravakurichi,Tamil Nadu
3708,Chinnadharapuram,Ê639202,Madurai,Madurai,Tamil Nadu
3709,Isanatham,Ê639203,Madurai,Madurai,Tamil Nadu
3710,Nanjaithalaiyur,Ê639204,Erode,Erode,Tamil Nadu
3711,Pallapatti Karur,Ê639205,Madurai,Pallapatti ,Tamil Nadu
3712,Tennilai,Ê639206,Madurai,Madurai,Tamil Nadu
3713,Pallapatti Bazaar,Ê639207,Madurai,Pallapatti ,Tamil Nadu
3714,Coimbatore,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3715,Coimbatore Bazaar,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3716,Coimbatore H O,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3717,Coimbatore South,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3718,Coimbatore Ukadam,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3719,Coimbatore West,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3720,Devangapet,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3721,Ponnaiya Rajapuram,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3722,Selvapuram,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3723,Sukravarpettai,Ê641001,Coimbatore,Coimbatore,Tamil Nadu
3724,Coimbatore North,Ê641002,Coimbatore,Coimbatore,Tamil Nadu
3725,R S Puram East,Ê641002,Coimbatore,Coimbatore,Tamil Nadu
3726,R S Puram H O,Ê641002,Coimbatore,Coimbatore,Tamil Nadu
3727,R S Puram South,Ê641002,Coimbatore,Coimbatore,Tamil Nadu
3728,R S Puram West,Ê641002,Coimbatore,Coimbatore,Tamil Nadu
3729,Lalwley Road,Ê641003,Coimbatore,Coimbatore,Tamil Nadu
3730,Peelamedu,Ê641004,Coimbatore,Coimbatore,Tamil Nadu
3731,Peelamedu East,Ê641004,Coimbatore,Coimbatore,Tamil Nadu
3732,Nandanagar,Ê641005,Coimbatore,Coimbatore,Tamil Nadu
3733,Singanallur,Ê641005,Coimbatore,Coimbatore,Tamil Nadu
3734,Ganapathi,Ê641006,Coimbatore,Coimbatore,Tamil Nadu
3735,Muthugoundenpudur,Ê641006,Coimbatore,Coimbatore,Tamil Nadu
3736,Institute,Ê641007,Coimbatore,Coimbatore,Tamil Nadu
3737,Kuniyamuthur,Ê641008,Coimbatore,Kuniyamuthur,Tamil Nadu
3738,Anupparpalayam,Ê641009,Coimbatore,Coimbatore,Tamil Nadu
3739,Coimbatore,Ê641009,Coimbatore,Coimbatore,Tamil Nadu
3740,Ramnagar,Ê641009,Coimbatore,Coimbatore,Tamil Nadu
3741,Ranganathapuram,Ê641009,Cuddalore,Cuddalore,Tamil Nadu
3742,Perur,Ê641010,Cuddalore,Perur,Tamil Nadu
3743,Saibaba Mission,Ê641011,Coimbatore,Coimbatore,Tamil Nadu
3744,Saibaba Mission East,Ê641011,Coimbatore,Coimbatore,Tamil Nadu
3745,Tatabad,Ê641012,Coimbatore,Coimbatore,Tamil Nadu
3746,Tatabad East,Ê641012,Coimbatore,Coimbatore,Tamil Nadu
3747,Govt College Of Technology,Ê641013,Coimbatore,Coimbatore,Tamil Nadu
3748,Coimbatore Aerodrome,Ê641014,Coimbatore,Coimbatore,Tamil Nadu
3749,Uppilpalayam,Ê641015,Coimbatore,Coimbatore,Tamil Nadu
3750,Ondipudur,Ê641016,Coimbatore,Coimbatore,Tamil Nadu
3751,Kurudampalayam,Ê641017,Coimbatore,Kurudampalayam,Tamil Nadu
3752,Coimbatore Central,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3753,Coimbatore Central Bus St,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3754,Coimbatore Collectorate,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3755,Coimbatore Courts,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3756,Coimbatore R S,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3757,Coimbatore Race Course,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3758,Commercial Tax Office Bld,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3759,Krishnaswamynagar,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3760,Puliyakulam,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3761,Ramanathapuram Cbt,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3762,Red Fields,Ê641018,Coimbatore,Coimbatore,Tamil Nadu
3763,Coimbatore Press Colony,Ê641019,Coimbatore,Coimbatore,Tamil Nadu
3764,Perianaickenpalayam,Ê641020,Coimbatore,Coimbatore,Tamil Nadu
3765,Sri Ramakrishna Vidyalaya,Ê641020,Coimbatore,Coimbatore,Tamil Nadu
3766,Coimbatore Ind Estate,Ê641021,Coimbatore,Coimbatore,Tamil Nadu
3767,Nggo Colony Cbe,Ê641022,Coimbatore,Coimbatore,Tamil Nadu
3768,Konavaikalpalayam,Ê641023,Coimbatore,Coimbatore,Tamil Nadu
3769,Padanur,Ê641023,Coimbatore,Coimbatore,Tamil Nadu
3770,Podanur New Town,Ê641023,Coimbatore,Coimbatore,Tamil Nadu
3771,Sundarapuram,Ê641024,Thanjavur,Thanjavur,Tamil Nadu
3772,Velandipalayam,Ê641025,Coimbatore,Coimbatore,Tamil Nadu
3773,Komarapalayam-Cbe,Ê641026,Coimbatore,Coimbatore,Tamil Nadu
3774,Ratnapuri,Ê641027,Coimbatore,Coimbatore,Tamil Nadu
3775,Sowripalayam,Ê641028,Coimbatore,Coimbatore,Tamil Nadu
3776,Gnanambika Mills,Ê641029,Coimbatore,Coimbatore,Tamil Nadu
3777,Kavindampalavam Colony,Ê641030,Coimbatore,Coimbatore,Tamil Nadu
3778,Narasimhanaickenpalyam,Ê641031,Coimbatore,Coimbatore,Tamil Nadu
3779,Othakalmandapam,Ê641032,Coimbatore,Othakalmandapam,Tamil Nadu
3780,Neelikonampalayam,Ê641033,Coimbatore,Coimbatore,Tamil Nadu
3781,Tadiyalur,Ê641034,Coimbatore,Coimbatore,Tamil Nadu
3782,Nanjundapuram,Ê641036,Coimbatore,Coimbatore,Tamil Nadu
3783,Pappanaickenpalayam,Ê641037,Coimbatore,Coimbatore,Tamil Nadu
3784,Pappanaickenpalayam West,Ê641037,Coimbatore,Coimbatore,Tamil Nadu
3785,Kuppakonanpudur,Ê641038,Coimbatore,Coimbatore,Tamil Nadu
3786,Telungapalayam,Ê641039,Coimbatore,Coimbatore,Tamil Nadu
3787,Subramaniapuram Cbe,Ê641040,Coimbatore,Coimbatore,Tamil Nadu
3788,Subramaniapuram Madurai,Ê641040,Coimbatore,Coimbatore,Tamil Nadu
3789,Pappanaickenpudur,Ê641041,Coimbatore,Coimbatore,Tamil Nadu
3790,Kovaipudur,Ê641042,Coimbatore,Coimbatore,Tamil Nadu
3791,Siddapudur,Ê641044,Coimbatore,Coimbatore,Tamil Nadu
3792,Ramanthapuram Cbe,Ê641045,Coimbatore,Coimbatore,Tamil Nadu
3793,Maruthamalai,Ê641046,Coimbatore,Coimbatore,Tamil Nadu
3794,Jothipuram,Ê641047,Coimbatore,Coimbatore,Tamil Nadu
3795,Kalapatti,Ê641061,Coimbatore,Kalapatti,Tamil Nadu
3796,Sinnimpalayam,Ê641062,Coimbatore,Coimbatore,Tamil Nadu
3797,Sundakamuthur,Ê641064,Coimbatore,Coimbatore,Tamil Nadu
3798,Nilambur,Ê641065,Coimbatore,Coimbatore,Tamil Nadu
3799,Alandurai,Ê641101,Coimbatore,Coimbatore,Tamil Nadu
3800,Athikadavu,Ê641102,Madurai,Madurai,Tamil Nadu
3801,Irugur,Ê641103,Coimbatore,Irugur,Tamil Nadu
3802,Karamadai,Ê641104,Coimbatore,Karamadai,Tamil Nadu
3803,Madukkarai,Ê641105,Coimbatore,Madukkarai,Tamil Nadu
3804,Madukkarai Casba,Ê641105,Coimbatore,Coimbatore,Tamil Nadu
3805,Pillur Dam,Ê641106,Coimbatore,Coimbatore,Tamil Nadu
3806,Sarkar Samakulam,Ê641107,Coimbatore,Coimbatore,Tamil Nadu
3807,Tadagam,Ê641108,Viluppuram,Viluppuram,Tamil Nadu
3808,Thodamuthur,Ê641109,Coimbatore,Coimbatore,Tamil Nadu
3809,Vaiyampalayam,Ê641110,Coimbatore,Coimbatore,Tamil Nadu
3810,Vellalur C B E,Ê641111,Coimbatore,Vellalur,Tamil Nadu
3811,Parli Power House,Ê641112,Coimbatore,Coimbatore,Tamil Nadu
3812,Seelaiyur,Ê641113,Madurai,Madurai,Tamil Nadu
3813,Tholampalayam,Ê641114,Coimbatore,Coimbatore,Tamil Nadu
3814,Valliamkadu,Ê641115,Coimbatore,Coimbatore,Tamil Nadu
3815,Bhujanganur,Ê641116,Coimbatore,Coimbatore,Tamil Nadu
3816,Marudur,Ê641117,Cuddalore,Cuddalore,Tamil Nadu
3817,Thekkampatti,Ê641118,Coimbatore,Coimbatore,Tamil Nadu
3818,Negamam,Ê641120,Coimbatore,Coimbatore,Tamil Nadu
3819,Chettipalayam,Ê641201,Coimbatore,Chettipalayam,Tamil Nadu
3820,Ganapathi Agraharam,Ê641202,Coimbatore,Coimbatore,Tamil Nadu
3821,Vadasittur,Ê641202,Coimbatore,Coimbatore,Tamil Nadu
3822,Katoor Mtp,Ê641301,Coimbatore,Coimbatore,Tamil Nadu
3823,Mahadevapuram,Ê641301,Coimbatore,Coimbatore,Tamil Nadu
3824,Mettupalayam Bazaar,Ê641301,Coimbatore,Coimbatore,Tamil Nadu
3825,Mettupalayam East,Ê641301,Coimbatore,Coimbatore,Tamil Nadu
3826,Mettupalayam H O,Ê641301,Coimbatore,Coimbatore,Tamil Nadu
3827,Sirumugai,Ê641302,Madurai,Sirumugai,Tamil Nadu
3828,Nellithurai,Ê641303,Coimbatore,Coimbatore,Tamil Nadu
3829,Akkaraisengapalli,Ê641304,Madurai,Madurai,Tamil Nadu
3830,Mahadevapuram,Ê641305,Madurai,Madurai,Tamil Nadu
3831,Kangayampalayam,Ê641401,Madurai,Kangayampalayam,Tamil Nadu
3832,Slur,Ê641402,Coimbatore,Coimbatore,Tamil Nadu
3833,Kalingal,Ê641404,Coimbatore,Coimbatore,Tamil Nadu
3834,Kannampalayam,Ê641405,Coimbatore,Kannampalayam,Tamil Nadu
3835,Arasur,Ê641407,Coimbatore,Coimbatore,Tamil Nadu
3836,Appanaickenpatti,Ê641408,Coimbatore,Coimbatore,Tamil Nadu
3837,Perumanallur Road,Ê641602,Coimbatore,Coimbatore,Tamil Nadu
3838,Tiruppur Bazar,Ê641604,Coimbatore,Coimbatore,Tamil Nadu
3839,Gandhi Market,Ê642001,Coimbatore,Coimbatore,Tamil Nadu
3840,Marapettai,Ê642001,Coimbatore,Coimbatore,Tamil Nadu
3841,N G M College,Ê642001,Coimbatore,Coimbatore,Tamil Nadu
3842,Polachi R S,Ê642001,Coimbatore,Pollachi,Tamil Nadu
3843,Pollachi Bazaar,Ê642001,Coimbatore,Pollachi,Tamil Nadu
3844,Pollachi H O,Ê642001,Coimbatore,Coimbatore,Tamil Nadu
3845,Mahalingapuram,Ê642002,Coimbatore,Coimbatore,Tamil Nadu
3846,T Kottampatti,Ê642002,Coimbatore,Coimbatore,Tamil Nadu
3847,Makkinaickenpatti,Ê642003,Coimbatore,Coimbatore,Tamil Nadu
3848,Uttukuli Zamin,Ê642004,Coimbatore,Coimbatore,Tamil Nadu
3849,Zamin Mathur,Ê642005,Coimbatore,Coimbatore,Tamil Nadu
3850,Angalakurichi,Ê642007,Coimbatore,Coimbatore,Tamil Nadu
3851,Jallipatti,Ê642051,Coimbatore,Coimbatore,Tamil Nadu
3852,Akilandapuram,Ê642052,Coimbatore,Coimbatore,Tamil Nadu
3853,Ramapattinam,Ê642053,Coimbatore,Coimbatore,Tamil Nadu
3854,Kanjampatti,Ê642054,Coimbatore,Coimbatore,Tamil Nadu
3855,Mannur,Ê642055,Coimbatore,Coimbatore,Tamil Nadu
3856,Aliyarnagar,Ê642101,Coimbatore,Coimbatore,Tamil Nadu
3857,Amaravathi Nagar,Ê642102,Coimbatore,Coimbatore,Tamil Nadu
3858,Ambarampalayam,Ê642103,Coimbatore,Coimbatore,Tamil Nadu
3859,Anamalai,Ê642104,Coimbatore,Coimbatore,Tamil Nadu
3860,Waterfalls Estate,Ê642105,Coimbatore,Coimbatore,Tamil Nadu
3861,Chinchona,Ê642106,The Nilgiri,Uthagamandalam,Tamil Nadu
3862,Gomangalam,Ê642107,Coimbatore,Coimbatore,Tamil Nadu
3863,Iyerpadi,Ê642108,Coimbatore,Coimbatore,Tamil Nadu
3864,Kinathukadavu,Ê642109,Coimbatore,Kinathukadavu,Tamil Nadu
3865,Kovilpalayam,Ê642110,Coimbatore,Kovilpalayam,Tamil Nadu
3866,Krishnapuram Cbe,Ê642111,Coimbatore,Coimbatore,Tamil Nadu
3867,Kurichikottai,Ê642112,Coimbatore,Coimbatore,Tamil Nadu
3868,Madathukulam,Ê642113,Coimbatore,Madathukulam,Tamil Nadu
3869,Malayandipattinam,Ê642114,Coimbatore,Coimbatore,Tamil Nadu
3870,Manamboli,Ê642115,Coimbatore,Coimbatore,Tamil Nadu
3871,Minparai,Ê642116,Coimbatore,Coimbatore,Tamil Nadu
3872,Mudis,Ê642117,Coimbatore,Coimbatore,Tamil Nadu
3873,Murugali Bazaar,Ê642118,Coimbatore,Coimbatore,Tamil Nadu
3874,Navamalai Camp,Ê642119,Coimbatore,Coimbatore,Tamil Nadu
3875,Pulankinar,Ê642122,Coimbatore,Coimbatore,Tamil Nadu
3876,Samathur,Ê642123,Coimbatore,Samathur,Tamil Nadu
3877,Sholayar,Ê642124,Coimbatore,Coimbatore,Tamil Nadu
3878,Sholayarnagar,Ê642125,Coimbatore,Coimbatore,Tamil Nadu
3879,Eripalayam,Ê642126,Coimbatore,Coimbatore,Tamil Nadu
3880,Gandhi Nagar,Ê642126,Coimbatore,Coimbatore,Tamil Nadu
3881,Udamalpet Bazar,Ê642126,Coimbatore,Coimbatore,Tamil Nadu
3882,Udamalpet H O,Ê642126,Coimbatore,Coimbatore,Tamil Nadu
3883,Udamalpet South,Ê642126,Coimbatore,Coimbatore,Tamil Nadu
3884,Valparai,Ê642127,Coimbatore,Valparai,Tamil Nadu
3885,Vazhaithottam,Ê642127,Coimbatore,Coimbatore,Tamil Nadu
3886,Venkatesa Mills,Ê642128,Coimbatore,Coimbatore,Tamil Nadu
3887,Vettaikaranpudur,Ê642129,Coimbatore,Vettaikaranpudur,Tamil Nadu
3888,Karamalai Bazaar,Ê642130,Coimbatore,Coimbatore,Tamil Nadu
3889,Pannimade,Ê642131,Coimbatore,Coimbatore,Tamil Nadu
3890,Valavadi,Ê642132,Coimbatore,Coimbatore,Tamil Nadu
3891,Sethurmadai,Ê642133,Coimbatore,Coimbatore,Tamil Nadu
3892,Somandurai,Ê642134,Coimbatore,Coimbatore,Tamil Nadu
3893,Kadamparai Dam,Ê642135,Coimbatore,Coimbatore,Tamil Nadu
3894,Ramanamudalipudur,Ê642136,Coimbatore,Coimbatore,Tamil Nadu
3895,Chinnanegamam,Ê642137,Coimbatore,Coimbatore,Tamil Nadu
3896,Dhully,Ê642138,Coimbatore,Coimbatore,Tamil Nadu
3897,Thirumurthinagar,Ê642139,Coimbatore,Coimbatore,Tamil Nadu
3898,Odayakulam,Ê642140,Coimbatore,Coimbatore,Tamil Nadu
3899,Topslip,Ê642141,Coimbatore,Coimbatore,Tamil Nadu
3900,Vadakkipalayam,Ê642142,Coimbatore,Coimbatore,Tamil Nadu
3901,Sulakkal,Ê642143,Coimbatore,Coimbatore,Tamil Nadu
3902,Poravipalayam,Ê642144,Coimbatore,Coimbatore,Tamil Nadu
3903,Sokkanur,Ê642145,Coimbatore,Coimbatore,Tamil Nadu
3904,Pollachi,Ê642146,Coimbatore,Pollachi,Tamil Nadu
3905,Thamaraikulam,Ê642146,Virudhunagar,Thamaraikulam,Tamil Nadu
3906,Mettupalayam,Ê642147,Coimbatore,Coimbatore,Tamil Nadu
3907,Divansapudur,Ê642148,Coimbatore,Coimbatore,Tamil Nadu
3908,Periapodu,Ê642149,Coimbatore,Coimbatore,Tamil Nadu
3909,Kadamparai Power House,Ê642152,Coimbatore,Coimbatore,Tamil Nadu
3910,Sirukundra,Ê642153,Coimbatore,Coimbatore,Tamil Nadu
3911,Udamalpet,Ê642154,Coimbatore,Coimbatore,Tamil Nadu
3912,Charing Cross,Ê643001,The Nilgiri,Uthagamandalam,Tamil Nadu
3913,Race Course,Ê643001,The Nilgiri,Uthagamandalam,Tamil Nadu
3914,St Marys Hill,Ê643001,The Nilgiri,Uthagamandalam,Tamil Nadu
3915,Udagamandalam H O,Ê643001,The Nilgiri,Uthagamandalam,Tamil Nadu
3916,Udagamandalam Market,Ê643001,The Nilgiri,Uthagamandalam,Tamil Nadu
3917,Udgamandalam,Ê643001,The Nilgiri,Uthagamandalam,Tamil Nadu
3918,Willow Bund,Ê643001,The Nilgiri,Uthagamandalam,Tamil Nadu
3919,Stone House Hill,Ê643002,The Nilgiri,Uthagamandalam,Tamil Nadu
3920,Lovedale,Ê643003,The Nilgiri,Uthagamandalam,Tamil Nadu
3921,Fern Hill,Ê643004,The Nilgiri,Uthagamandalam,Tamil Nadu
3922,Indu Nagar,Ê643005,The Nilgiri,Uthagamandalam,Tamil Nadu
3923,Fingerpost,Ê643006,The Nilgiri,Uthagamandalam,Tamil Nadu
3924,Dr Basuvaiah Nagar,Ê643007,The Nilgiri,Uthagamandalam,Tamil Nadu
3925,Thuneri,Ê643051,The Nilgiri,Uthagamandalam,Tamil Nadu
3926,Hullathi,Ê643052,The Nilgiri,Uthagamandalam,Tamil Nadu
3927,Muthorai,Ê643053,The Nilgiri,Uthagamandalam,Tamil Nadu
3928,M Palada,Ê643054,The Nilgiri,Uthagamandalam,Tamil Nadu
3929,Idupatti,Ê643055,The Nilgiri,Uthagamandalam,Tamil Nadu
3930,Coonoor H O,Ê643101,The Nilgiri,Uthagamandalam,Tamil Nadu
3931,Coonoor R S,Ê643102,The Nilgiri,Uthagamandalam,Tamil Nadu
3932,Pasteur Institute,Ê643103,The Nilgiri,Uthagamandalam,Tamil Nadu
3933,Springfield,Ê643104,The Nilgiri,Uthagamandalam,Tamil Nadu
3934,Ottupattarai,Ê643105,The Nilgiri,Uthagamandalam,Tamil Nadu
3935,Burliar,Ê643106,The Nilgiri,Uthagamandalam,Tamil Nadu
3936,Aravenu,Ê643201,The Nilgiri,Uthagamandalam,Tamil Nadu
3937,Cordite Factory,Ê643202,The Nilgiri,Uthagamandalam,Tamil Nadu
3938,Bolacola,Ê643203,The Nilgiri,Uthagamandalam,Tamil Nadu
3939,Chamraj Estate,Ê643204,The Nilgiri,Uthagamandalam,Tamil Nadu
3940,Cherambadi,Ê643205,The Nilgiri,Uthagamandalam,Tamil Nadu
3941,Denadcombai,Ê643206,The Nilgiri,Uthagamandalam,Tamil Nadu
3942,Devarshola,Ê643207,The Nilgiri,Devarshola,Tamil Nadu
3943,Emarald,Ê643209,The Nilgiri,Uthagamandalam,Tamil Nadu
3944,Glenmorgan,Ê643210,The Nilgiri,Uthagamandalam,Tamil Nadu
3945,Gudalur Nilgiris,Ê643211,The Nilgiri,Uthagamandalam,Tamil Nadu
3946,Gudalur Bazaar,Ê643212,The Nilgiri,Uthagamandalam,Tamil Nadu
3947,Katary,Ê643213,The Nilgiri,Uthagamandalam,Tamil Nadu
3948,Kattabettu,Ê643214,The Nilgiri,Uthagamandalam,Tamil Nadu
3949,Ketti Santhur,Ê643215,The Nilgiri,Uthagamandalam,Tamil Nadu
3950,Kikotagiri,Ê643216,The Nilgiri,Uthagamandalam,Tamil Nadu
3951,Donington,Ê643217,The Nilgiri,Uthagamandalam,Tamil Nadu
3952,Down Hills,Ê643217,The Nilgiri,Uthagamandalam,Tamil Nadu
3953,Kotagiri,Ê643217,The Nilgiri,Kotagiri,Tamil Nadu
3954,Kullakumby,Ê643218,The Nilgiri,Uthagamandalam,Tamil Nadu
3955,Kundah Bridge,Ê643219,The Nilgiri,Uthagamandalam,Tamil Nadu
3956,Manjoor,Ê643219,The Nilgiri,Uthagamandalam,Tamil Nadu
3957,Mango Range,Ê643220,The Nilgiri,Uthagamandalam,Tamil Nadu
3958,Melur Nilgiris,Ê643221,The Nilgiri,Uthagamandalam,Tamil Nadu
3959,Moyar Camp,Ê643222,The Nilgiri,Uthagamandalam,Tamil Nadu
3960,Musinagudi,Ê643223,The Nilgiri,Uthagamandalam,Tamil Nadu
3961,Naduvattam,Ê643224,The Nilgiri,Naduvattam,Tamil Nadu
3962,Nellakotta,Ê643225,The Nilgiri,Uthagamandalam,Tamil Nadu
3963,New Hope,Ê643226,The Nilgiri,Uthagamandalam,Tamil Nadu
3964,New Town,Ê643226,The Nilgiri,Uthagamandalam,Tamil Nadu
3965,Seaforth,Ê643228,The Nilgiri,Uthagamandalam,Tamil Nadu
3966,Singara,Ê643229,The Nilgiri,Uthagamandalam,Tamil Nadu
3967,Thiashola,Ê643230,The Nilgiri,Uthagamandalam,Tamil Nadu
3968,Defence Service Staff College,Ê643231,The Nilgiri,Uthagamandalam,Tamil Nadu
3969,Wellington,Ê643231,The Nilgiri,Wellington,Tamil Nadu
3970,Wellington Bazar,Ê643232,The Nilgiri,Uthagamandalam,Tamil Nadu
3971,Pandalur,Ê643233,The Nilgiri,Uthagamandalam,Tamil Nadu
3972,Hulical,Ê643234,The Nilgiri,Uthagamandalam,Tamil Nadu
3973,Pegumbahalla Camp,Ê643235,The Nilgiri,Uthagamandalam,Tamil Nadu
3974,Kotada Estate,Ê643236,The Nilgiri,Uthagamandalam,Tamil Nadu
3975,Sndyanallah,Ê643237,The Nilgiri,Uthagamandalam,Tamil Nadu
3976,Nonsuch,Ê643238,The Nilgiri,Uthagamandalam,Tamil Nadu
3977,Konachal,Ê643239,The Nilgiri,Uthagamandalam,Tamil Nadu
3978,Bitherkad,Ê643240,The Nilgiri,Uthagamandalam,Tamil Nadu
3979,Uppatti,Ê643241,The Nilgiri,Uthagamandalam,Tamil Nadu
3980,Tuttapalam,Ê643242,The Nilgiri,Uthagamandalam,Tamil Nadu
3981,Needle Industries,Ê643243,The Nilgiri,Uthagamandalam,Tamil Nadu
3982,Jagathala,Ê643244,The Nilgiri,Jagathala,Tamil Nadu
3983,Kannerimookku,Ê643245,The Nilgiri,Uthagamandalam,Tamil Nadu
3984,Kanagarai,Ê643246,The Nilgiri,Uthagamandalam,Tamil Nadu
3985,Kengarai,Ê643246,The Nilgiri,Uthagamandalam,Tamil Nadu
3986,Nihung,Ê643247,The Nilgiri,Uthagamandalam,Tamil Nadu
3987,Bikkatty,Ê643248,The Nilgiri,Uthagamandalam,Tamil Nadu
3988,Kagguchi,Ê643249,The Nilgiri,Uthagamandalam,Tamil Nadu
3989,Marthomanagar,Ê643250,The Nilgiri,Uthagamandalam,Tamil Nadu
3990,Padanthorai,Ê643251,The Nilgiri,Uthagamandalam,Tamil Nadu
3991,K Palada,Ê643252,The Nilgiri,Uthagamandalam,Tamil Nadu
3992,Kolapalli,Ê643253,The Nilgiri,Uthagamandalam,Tamil Nadu
3993,T R Bazar,Ê643254,The Nilgiri,Uthagamandalam,Tamil Nadu
3994,Periashola,Ê643255,The Nilgiri,Uthagamandalam,Tamil Nadu
3995,Ithalur,Ê643256,The Nilgiri,Uthagamandalam,Tamil Nadu
3996,Nanjanad,Ê643257,The Nilgiri,Uthagamandalam,Tamil Nadu
3997,Kalhatti,Ê643258,The Nilgiri,Uthagamandalam,Tamil Nadu
3998,Sholur,Ê643259,The Nilgiri,Sholur,Tamil Nadu
3999,Thummanathy,Ê643260,The Nilgiri,Uthagamandalam,Tamil Nadu
4000,Dhavani,Ê643261,The Nilgiri,Uthagamandalam,Tamil Nadu
4001,Cherangode,Ê643263,The Nilgiri,Uthagamandalam,Tamil Nadu
4002,Kodanad,Ê643264,The Nilgiri,Uthagamandalam,Tamil Nadu
4003,Nedugula,Ê643265,The Nilgiri,Uthagamandalam,Tamil Nadu
4004,Billicombai,Ê643266,The Nilgiri,Uthagamandalam,Tamil Nadu
4005,Sanctuary,Ê643267,The Nilgiri,Uthagamandalam,Tamil Nadu
4006,Korakundah,Ê643268,The Nilgiri,Uthagamandalam,Tamil Nadu
4007,Shanthur,Ê643269,The Nilgiri,Uthagamandalam,Tamil Nadu
